Frame,Knee_Angle,Hip_Angle
0,-2.655777649904755,-1.8570518601819508
1,-1.5263507952450748,-0.6147888539535327
2,-0.3889943404984059,0.6414727494726924
3,0.7653635105747703,1.9253121330105012
4,1.94675384210842,3.2512567226141167
5,3.16584885616732,4.634311562315864
6,4.433622610231645,6.089479851909656
7,5.761003089026376,7.631290347010971
8,7.158528208848242,9.273346361619828
9,8.636017456100737,11.027909929651239
10,10.202269454864151,12.905533154867324
11,11.864794459154432,14.914746865641506
12,13.629589719638751,17.061814475853545
13,15.500964294937097,19.350556565500952
14,17.481417379038927,21.782249127531703
15,19.571570605066466,24.35559552605941
16,21.77015118271238,27.06676901400563
17,24.074020412269252,29.90951975817122
18,26.47824127054373,32.8753384933344
19,28.97617855408639,35.95366814672875
20,31.559625026201214,39.13215415751568
21,34.218947606430085,42.39692327249345
22,36.943249196401965,45.73287980232479
23,39.7205436051308,49.12400828058679
24,42.53794220953832,52.55367227721869
25,45.38185098621264,56.004900487661004
26,48.238175447157396,59.460652691975895
27,51.09252919502303,62.90405937039987
28,53.930440075546876,66.3186296655903
29,56.737547119503255,69.68842339683411
30,59.499781889822,72.99818437852825
31,62.203529145237574,76.23343428496817
32,64.8357635087859,79.38052819657673
33,67.38416069659658,82.42667460906846
34,69.83718330317912,85.35992461775602
35,72.18414179041105,88.16913738330906
36,74.41523132337107,90.843930922457
37,76.52154508220798,93.3746276593095
38,78.49506532101665,95.75220290963172
39,80.32863471477705,97.96824205582203
40,82.01591181335552,100.0149090242281
41,83.55131538314536,101.88492554392924
42,84.92996314342875,103.571558800139
43,86.14761069376618,105.06861515251343
44,87.20059589651213,106.3704389090253
45,88.08579269755165,107.47191649646768
46,88.80057669647488,108.36848697857693
47,89.34280288017142,109.05615982215157
48,89.7107940731238,109.5315407194593
49,89.90333756658254,109.79186642400488
50,89.91968763225428,109.83504939351346
51,89.7595727406989,109.65973192304594
52,89.42320719113711,109.26534763744705
53,88.91130691791756,108.652186498258
54,88.2251087742272,107.8214582196405
55,87.36639232620904,106.7753480311806
56,86.33750346142946,105.51705824677506
57,85.14137947850685,104.05082980144196
58,83.78157516667652,102.38194019369078
59,82.26228886840013,100.5166775086061
60,80.58838740550439,98.46229320509501
61,78.76542925621051,96.22693840409545
62,76.79968571355292,93.81958966422853
63,74.69815919558526,91.24997104856077
64,72.46859686348267,88.52847949902412
65,70.11949735833723,85.6661196290384
66,67.6601091753435,82.67445198611523
67,65.10042026402714,79.56555627778988
68,62.4511389414925,76.35200867922934
69,59.72366582946421,73.04687038480435
70,56.93005586506938,69.66368306865068
71,54.08296939304527,66.21646603046253
72,51.19561215769073,62.719709573947256
73,48.28166495354772,59.18835924516014
74,45.35520387684926,55.63778543474301
75,42.430611388653396,52.08373252644766
76,39.52247725859663,48.54224200148968
77,36.64548741316558,45.029545406336695
78,33.814298135046556,41.561925713321884
79,31.043393355518845,38.1555486139281
80,28.3469240509416,34.826268131121644
81,25.738530469302454,31.589413267071706
82,23.231149450077094,28.45956378660059
83,20.836810466863678,25.45032352074777
84,18.56642560561066,22.574099287770277
85,16.429580359878056,19.841893376203664
86,14.434333178122015,17.263117542074504
87,12.587031876843497,14.845436047169366
88,10.892154910360338,12.594644012165908
89,9.352185638082165,10.51458551075337
90,7.967528099969735,8.607113981840342
91,6.7364729051864085,6.8720961487930285
92,5.655221044107171,5.307459729047858
93,4.7179714051092425,3.9092843999958475
94,3.917074767170918,2.671934242326837
95,3.2432534913703215,1.5882279554904557
96,2.685882143617125,0.6496408320720816
97,2.233319917631631,-0.15346943627892737
98,1.8732814621298055,-0.8316219232227765
99,1.593229033907401,-1.3959652464077166
