Frame,Knee_Angle,Hip_Angle
0,-0.1210659061637893,-1.6627652325565505
1,0.6856046899033305,-0.5671820792836338
2,1.505177123373515,0.5553853593128653
3,2.350311839874799,1.7184149650200957
4,3.2343656417495055,2.9362602157234203
5,4.170970814292269,4.223694521538908
6,5.173623060026504,5.5954410410686615
7,6.255292024011863,7.065704512562277
8,7.428064706578291,8.647721013371049
9,8.702829046433743,10.35334041561115
10,10.089002827908622,12.19265478657068
11,11.594311626974823,14.173684348855092
12,13.22461829656663,16.302130727288578
13,14.983805124872312,18.581204476233005
14,16.873708137820252,21.01153004120379
15,18.894101162561455,23.591126975884315
16,21.042725538209897,26.3154624026269
17,23.31536017292079,29.177566965090875
18,25.70592616829095,32.168205014910605
19,28.206620140064143,35.27608940820998
20,30.80807020431071,38.48813164765489
21,33.49950824801205,41.7897186512469
22,36.26895179670956,45.165007974152424
23,39.10338894731174,48.59723384222826
24,41.9889608296029,52.06901660514212
25,44.91113790534668,55.562667957177766
26,47.85488862944,59.06048370891924
27,50.80484093659652,62.54501538311677
28,53.74543830186235,65.99931175845917
29,56.66109267536198,69.40712207159613
30,59.53633627656564,72.75305418102846
31,62.35597286610761,76.02268350040677
32,65.10522703452925,79.2026115866393
33,67.76988818888766,82.28047652793022
34,70.33644491845538,85.24492027835629
35,72.79220509075127,88.08552033465307
36,75.12539694175389,90.79269431557319
37,77.32524667858695,93.35758631115533
38,79.38202927444594,95.77194401242937
39,81.28709149010584,98.02799603467892
40,83.03284922252924,100.11833925499826
41,84.61276415045826,102.03584582815324
42,86.02130654567088,103.77359841643354
43,87.25391154298276,105.32486002099844
44,88.30693494812783,106.68308196559936
45,89.17761223140822,107.84195054825723
46,89.86402163430083,108.79546988607827
47,90.36505021060799,109.53807549861509
48,90.68036059675819,110.06477038601065
49,90.81035639180261,110.37127338891734
50,90.75614496208878,110.45416904143273
51,90.51949773427208,110.31104885741071
52,90.1028090116588,109.94063539148634
53,89.50905480618208,109.34288204458947
54,88.74175327966293,108.51904355350176
55,87.80492827891187,107.47171456474342
56,86.70307708513168,106.20483624048791
57,85.4411428877617,104.7236728081329
58,84.02449185818952,103.03476111842281
59,82.45889431420663,101.14583692793954
60,80.7505094227539,99.06574207519446
61,78.90587308141875,96.80431694814004
62,76.93188892105587,94.37228256125336
63,74.83582265921798,91.781116324786
64,72.62530009326468,89.04292542348757
65,70.30830865802464,86.17032174893788
66,67.89320170157235,83.1763025415012
67,65.38870371716314,80.07414103173691
68,62.80391417961614,76.87729102471337
69,60.1483078408033,73.59930837467483
70,57.431730331613615,70.2537907093914
71,54.664389025608465,66.85433476942983
72,51.856839622859184,63.41450888356305
73,49.01996868767034,59.947837078830716
74,46.16497167713489,56.46779102251024
75,43.303324977210465,52.987785571765606
76,40.44674925970849,49.5211727557288
77,37.60716051946703,46.08122809219095
78,34.79660505186824,42.68112311477323
79,32.0271756945013,39.33387929857327
80,29.31090848595155,36.052300905614395
81,26.659660600826353,32.84888668985024
82,24.084971446589304,29.735722217147206
83,21.597909401968387,26.724355999794273
84,19.20890745083389,23.82566418975888
85,16.927592199364415,21.049709942449205
86,14.76261220233977,18.40560403930054
87,12.721472648505374,15.901372723648915
88,10.810383875796171,13.543837332028097
89,9.034130886169175,11.338508770419878
90,7.395970263028877,9.289498812745556
91,5.897559887556483,7.399449905425757
92,4.53892570432326,5.669485360886754
93,3.318468567066381,4.099182101835218
94,2.233012846774977,2.6865683976825254
95,1.2778967849635134,1.428149156900466
96,0.4471024438135311,0.3189608407310399
97,-0.26657920745097086,-0.6473432049337792
98,-0.8713546283634713,-1.478377812009882
99,-1.3762135248597616,-2.182883746120051
