Frame,Knee_Angle,Hip_Angle
0,-3.2727660545209485,0.42699696702904827
1,-2.122460432152415,1.3209864812953633
2,-0.9609043240580478,2.2399535637085943
3,0.2185003125201084,3.200615972246582
4,1.42348527988271,4.220287931563232
5,2.6626835601792656,5.3163324327656385
6,3.945362518740854,6.5056239890360805
7,5.281133146781148,7.804041167831647
8,6.679645956917143,9.226005584867481
9,8.150283333713663,10.784080969256593
10,9.701857274993937,12.48864235624272
11,11.34232123494528,14.347621895064268
12,13.078504967631813,16.366334929654016
13,14.915881060374778,18.54738791949824
14,16.858370617580867,20.890667468612452
15,18.908193370507544,23.39340631699247
16,21.065764994252316,26.05031770961529
17,23.329642270492656,28.853785221517633
18,25.696515128962492,31.79409225742961
19,28.16124331502674,34.85967491095641
20,30.716934324164736,38.037383834507224
21,33.355058481577665,41.31274468887152
22,36.065596725821564,44.67021126600979
23,38.83721643841578,48.09340888917318
24,41.657470100490585,51.565367243474086
25,44.51301065199497,55.06874162615603
26,47.3898165063916,58.586020779266335
27,50.27341851360221,62.09971882536141
28,53.14912107651926,65.59254852775209
29,56.00221042731335,69.04757317377035
30,58.818144630353196,72.44833516616906
31,61.582721639851165,75.77896094408125
32,64.28222324279392,79.02424344536466
33,66.90353374693598,82.16970427537854
34,69.4342327544324,85.2016381219684
35,71.86266154929089,88.10714211524957
36,74.17796313556596,90.87413275808669
37,76.37009721935546,93.4913525824174
38,78.42983322124087,95.94836803943497
39,80.34872613608024,98.23555982980359
40,82.11908123186906,100.3441071948339
41,83.73391402293443,102.26596837887064
42,85.18691169380962,103.99386011201686
43,86.47240117684376,105.5212393609562
44,87.5853273819121,106.84229074526485
45,88.52124296469685,107.95192279090826
46,89.27630913872456,108.84577532691408
47,89.84730591697212,109.52023871502246
48,90.2316500633214,109.97248354030845
49,90.42741982939484,110.20049744934069
50,90.4333865097634,110.20312436624343
51,90.24905285202207,109.98010052318125
52,89.87469697667918,109.53208209520314
53,89.3114185896092,108.86066127170415
54,88.5611831487245,107.96837088896996
55,87.62685945737789,106.85868069409122
56,86.51224629851028,105.53598933866084
57,85.22208407632435,104.00561495758382
58,83.76204839513812,102.27378467110776
59,82.13872417703591,100.34762110401866
60,80.35956098147517,98.23512310454126
61,78.43281219752664,95.94513830542196
62,76.36746228401447,93.4873263206005
63,74.17314701150457,90.87211250747676
64,71.8600717755083,88.11063299292353
65,69.43893241635523,85.21467204634892
66,66.92084134162923,82.19659318387251
67,64.31725944535754,79.06926606042649
68,61.63993247762548,75.84599229270263
69,58.90082999599959,72.54043411688076
70,56.11208561297658,69.16654936018654
71,53.285938111212324,65.73853462085503
72,50.4346735176548,62.27077666750141
73,47.57056827609999,58.77781055531594
74,44.705833426494735,55.27428176643452
75,41.85255948556916,51.774908553447865
76,39.02266164490223,48.2944396548643
77,36.22782479169734,44.84760197934396
78,33.47944763185839,41.449033035579994
79,30.788585126653604,38.113193884157965
80,28.165888674572052,34.854259891459144
81,25.621543480461852,31.685988151720547
82,23.16520181666817,28.621562068484444
83,20.805909708755543,25.67341558488264
84,18.55202397266733,22.85304213221814
85,16.411117316959242,20.170796251467817
86,14.389871431646949,17.635698345944782
87,12.493960771288162,15.2552543829116
88,10.727932120103667,13.03530212761532
89,9.09508678567312,10.979893777926867
90,7.597373761142873,9.091222234243215
91,6.235303474918293,7.369595280104799
92,5.007892287432635,5.813459012505018
93,3.912646992722469,4.419469178388389
94,2.945595985460155,3.1826068863148222
95,2.101369993826392,2.0963334738516655
96,1.37333122530561,1.152777731603902
97,0.7537460567334046,0.3429469067080783
98,0.23399341037560484,-0.34304862851681256
99,-0.19520109684550632,-0.9157672974798593
