Frame,Knee_Angle,Hip_Angle
0,-0.8143269366346256,-1.856490306875143
1,0.12376060325361367,-0.7475086510573377
2,1.0736715155651395,0.39687678991018405
3,2.0481018219882983,1.588139320158769
4,3.060291970476758,2.8385254218380993
5,4.123575885258934,4.160632344083773
6,5.250948518956845,5.566981819215278
7,6.454666242689843,7.069607105386226
8,7.745891564939384,8.679668347631448
9,9.134391286268894,10.407108418770452
10,10.628294765627789,12.26035819047655
11,12.233916066021067,14.246096844735826
12,13.955640397175518,16.369069722802706
13,15.795871975219942,18.631963756248286
14,17.75503767843969,21.03533901283842
15,19.831638939879735,23.577614263740102
16,22.02234323778864,26.25510412436602
17,24.322106274760642,29.06210417523921
18,26.72431636442569,31.991018070084134
19,29.220953470373274,35.03251802797749
20,31.802756449767514,38.17572896065579
21,34.45939310714191,41.40842736200207
22,37.17962861171234,44.71724793903458
23,39.95148860249267,48.0878922943499
24,42.76241389037198,51.50533431108073
25,45.59940443202139,54.9540171488049
26,48.44915156229036,58.41803797333493
27,51.29815900005875,61.88131851221821
28,54.132854112570925,65.3277610837955
29,56.939691077514,68.7413902497348
30,59.705247406289196,72.10648017121855
31,62.41631518514061,75.4076677299101
32,65.05998819142683,78.63005140686515
33,67.62374557766145,81.75927553195271
34,70.09553226060173,84.78159915127141
35,72.4638357221142,87.68394898682975
36,74.71775872103822,90.45395693386732
37,76.84708735425485,93.07998385672286
38,78.84235362878975,95.5511324530416
39,80.69489101966504,97.85725229939797
40,82.3968808678331,99.98894008750705
41,83.94138754719619,101.93753789301587
42,85.32238112419543,103.69513215770297
43,86.5347473961398,105.25455574274669
44,87.57428644103172,106.60939476314479
45,88.43770169838979,107.75400085963726
46,89.12258151962685,108.68350828620207
47,89.62737407645324,109.39385428688348
48,89.95135539166034,109.88180130326256
49,90.09458995690038,110.14496050328664
50,90.0578840424159,110.18181706774124
51,89.84273297390783,109.99175756136074
52,89.45126485601016,109.57509823034992
53,88.88618389996705,108.93311104815645
54,88.15071628917032,108.06804318786558
55,87.24856068398002,106.98312618252872
56,86.18384475566796,105.68257308184816
57,84.961088910989,104.17156442739862
58,83.58517842480792,102.45622580828163
59,82.06134523370089,100.54360044144855
60,80.39516050654564,98.44161948997788
61,78.59253871409686,96.1590712000032
62,76.65975316714486,93.7055683577043
63,74.6034618250736,91.09151272915928
64,72.43074072717556,88.32805503021457
65,70.14912104229582,85.42704918174742
66,67.76662494913784,82.40099987935854
67,65.2917956698175,79.26300284903637
68,62.73371783599741,76.0266776145096
69,60.102025385250506,72.7060931264906
70,57.406894893080526,69.3156872353906
71,54.659022663650696,65.87018176033376
72,51.86958430062611,62.384495428645806
73,49.05017610020091,58.87365661073458
74,46.21273860445986,55.35271649338573
75,43.369463967071546,51.836661780831534
76,40.532690099180044,48.34032497899344
77,37.71478549326596,44.87829021939408
78,34.92802898863059,41.46479329861579
79,32.18448868136975,38.11361570724997
80,29.49590379021568,34.83797360456356
81,26.873572320514654,31.65040387615951
82,24.32824568391062,28.562650353338878
83,21.870029530190486,25.585553672777113
84,19.508288792763953,22.72894816897408
85,17.251554895809722,20.001568933212713
86,15.10743410385221,17.410971916555308
87,13.082517489988565,14.96346966373879
88,11.182294342881452,12.664084810578577
89,9.411071735114081,10.516522714225433
90,7.771903410077075,8.523163471375106
91,6.26653132785382,6.685072283175777
92,4.895343511996974,5.002025905636193
93,3.6573523229225535,3.4725519723887497
94,2.550197538036706,2.0939775245713053
95,1.5701783113265766,0.8624834138240527
96,0.7123173163759781,-0.22683764626907138
97,-0.029540769367379573,-1.1799201394481176
98,-0.6625961071622022,-2.003661309122932
99,-1.1949283605780978,-2.705851430356734
