Frame,Knee_Angle,Hip_Angle
0,-2.0110353852679315,-4.276526288653499
1,-0.9960220888143765,-2.820683600262198
2,0.03888837095468466,-1.3522423175026361
3,1.1036983647792806,0.13805793730250068
4,2.209167945691449,1.6607916907176787
5,3.3664534278679423,3.2275158639730943
6,4.586732298677397,4.850403362432257
7,5.880829070573813,6.541853906693881
8,7.258857149895982,8.31409483515809
9,8.729890915537215,10.178785201742897
10,10.301679792459863,12.146636638016002
11,11.980412783449403,14.227063839716008
12,13.77053849762505,16.42787607039873
13,15.674642587756452,18.755018829244708
14,17.693381752097647,21.212372014005684
15,19.82547120971586,23.801607890501618
16,22.067721029160744,26.522109393625524
17,24.41511582713538,29.370947019268897
18,26.860931861337928,32.3429108066329
19,29.396885292019917,35.43059249337666
20,32.01330541562452,38.62451187152126
21,34.69932675663812,41.9132807990353
22,37.44309374558419,45.28379814895009
23,40.2319714845118,48.72146908784448
24,43.052756154175185,52.2104424946152
25,45.89187892732083,55.73386093908879
26,48.735597737936,59.27411807730458
27,51.57017216198956,62.813118318918306
28,54.382018112150945,66.33253327311375
29,57.1578406135976,69.81404921768207
30,59.884744093958645,73.23960009814533
31,62.550320361176205,76.59158135805322
32,65.14271512572019,79.85304086759027
33,67.65067484320082,83.00784407221522
34,70.06357671815636,86.0408112263118
35,72.37144545359328,88.93782539271271
36,74.56496034984751,91.68591095883706
37,76.63545582771188,94.27328364462683
38,78.5749179421161,96.68937387547437
39,80.37597914675104,98.9248255876295
40,82.0319131173354,100.97147235035592
41,83.53663062446849,102.82229295002968
42,84.88467650874982,104.47134976141817
43,86.07122714974223,105.91371498337355
44,87.09208770448721,107.14539125565487
45,87.94368877019816,108.16323358079322
46,88.62308257168814,108.96487878350814
47,89.12793893850804,109.5486873374673
48,89.45654138861117,109.91370062393364
49,89.60778391050621,110.05961475569072
50,89.58116953210197,109.98677015369014
51,89.37681212663038,109.69615426817322
52,88.99544257025428,109.1894134896996
53,88.43841898677354,108.46886971943934
54,87.70773892739403,107.53753725770427
55,86.80605011841807,106.39913645343097
56,85.73665657679476,105.05810191755083
57,84.50351821729026,103.51958478366626
58,83.11124388120466,101.78944979231578
59,81.56507934239877,99.87426843899576
60,79.87089276721595,97.78130930560914
61,78.03515995745339,95.51852645664653
62,76.06495043033242,93.09454671727012
63,73.96791355932481,90.5186568300259
64,71.75226268379404,87.80079162388974
65,69.4267549810729,84.9515238550759
66,67.00066581211584,81.9820550872379
67,64.48375755226795,78.9042054752328
68,61.886243786735626,75.730399490464
69,59.218749549441114,72.47364473504174
70,56.49226731361286,69.14750148301532
71,53.71810781685951,65.76604083676332
72,50.90784510079456,62.34378943654211
73,48.07325591973428,58.895659046809385
74,45.226254470903896,55.43686035751074
75,42.37882417176938,51.98280170054732
76,39.5429485319172,48.54897452453986
77,36.73054226292495,45.150827930812454
78,33.953381714351934,41.80363418946563
79,31.223031743962025,38.52234627110363
80,28.550765498474657,35.32144791844858
81,25.947474599078213,32.21479734569253
82,23.4235691479678,29.215466994171205
83,20.988868723352468,26.33558289663969
84,18.65248661317708,23.586167505965726
85,16.422710248155166,20.976989494100852
86,14.306881613977042,18.51642354454119
87,12.311282396451135,16.211323111269536
88,10.441029349082987,14.066909841937264
89,8.699985531811471,12.086684495844713
90,7.0906927230652395,10.27236475444633
91,5.614329691049214,8.623854779055318
92,4.270700057169119,7.139250224273622
93,3.05825186028995,5.814881492517471
94,1.974128585882828,4.645397437302477
95,1.014248899735338,3.6238908753193835
96,0.1734103486819545,2.7420655760848502
97,-0.5545886914004217,1.9904419196733938
98,-1.1768143264045057,1.3585956232014376
99,-1.7010539547371175,0.8354211774418804
