Frame,Knee_Angle,Hip_Angle
0,-3.109514343809802,-0.8285300267685414
1,-1.8563382336974392,0.5506914899988581
2,-0.5782224091816229,1.9608335080598116
3,0.7386516693450325,3.418365089112883
4,2.10925891963775,4.940783493695133
5,3.549250553691341,6.546037511698836
6,5.074453582896979,8.251952682988914
7,6.7003685763041085,10.075679870650518
8,8.441682987178568,12.03318403739019
9,10.311815717786507,14.138785444939861
10,12.322506795290499,16.40476222475234
11,14.48346352161299,18.841021582666006
12,16.80207112305991,21.454845835328527
13,19.283172443306956,24.25071774923643
14,21.928918350949424,27.230226654257137
15,24.738688612487955,30.392052948545988
16,27.709081939045106,33.7320248847035
17,30.833973220500162,37.24323873481497
18,34.10463482255306,40.91623183064357
19,37.509916879170774,44.73919744057522
20,41.036479175368214,48.69823076217889
21,44.669065021180714,52.77759615981227
22,48.390805655255555,56.96000665867735
23,52.183542532993826,61.2269072762084
24,56.028154966311575,65.55875433723237
25,59.9048820637378,69.93528413120434
26,63.79363014064714,74.33576610909354
27,67.67425906562978,78.73923748527115
28,71.52684293541864,83.12471711017089
29,75.33190180607996,87.47139710612892
30,79.07060215595962,91.7588114053712
31,82.7249246949558,95.96698106075934
32,86.27779902964484,100.07653700343634
33,89.71320520299544,104.06882162235756
34,93.01624237313654,107.92597065048533
35,96.17316567085904,111.63097627841154
36,99.17139413452537,115.16773201196266
37,101.99949503634664,118.52106037259465
38,104.64715169259988,121.67672593521213
39,107.10512214770422,124.62143766031802
40,109.3651948940109,127.34284554303551
41,111.4201455964075,129.82953706665074
42,113.26369631408923,132.0710385874492
43,114.89047640946872,134.05782568749711
44,116.29598262171876,135.78134529760683
45,117.476535287641,137.2340512983607
46,118.42922891534053,138.40945382889177
47,119.15187802926505,139.3021802397965
48,119.64296233679548,139.90804303282596
49,119.90157743089833,140.22410814888462
50,119.92739750681807,140.24875620518287
51,119.72065484604379,139.98172998726724
52,119.28213780752371,139.42416334231453
53,118.61320601215,138.57858875401917
54,117.71581947719622,137.44892281094377
55,116.59257791302714,136.04043060087992
56,115.24676660722697,134.35967167095762
57,113.68240558789559,132.41443110081286
58,111.90429880258787,130.21363926461115
59,109.91808002591937,127.76728343998798
60,107.73025249918571,125.08631416796585
61,105.34822006762802,122.18254943045955
62,102.78030849953335,119.06858009986584
63,100.03577631095209,115.75768040038477
64,97.12481464181538,112.26372704747934
65,94.05853576644655,108.60113016318417
66,90.84895006176986,104.78477807105456
67,87.5089317863225,100.8299968235069
68,84.05217442431088,96.7525238065833
69,80.49313611430658,92.56849296577764
70,76.84697475572118,88.2944274206455
71,73.12947132670509,83.94723407119442
72,69.3569395714773,79.54419450289497
73,65.5461208332474,75.1029467465493
74,61.71406389197809,70.64145283135093
75,57.87799058326321,66.17794757649891
76,54.05514875076374,61.730864927329
77,50.26265498828041,57.3187394536718
78,46.517330466406165,52.96008231119947
79,42.83553351733401,48.67323275934524
80,39.2329925289002,44.47618780371659
81,35.72464234635595,40.38641345253895
82,32.32446717032903,36.42064170529761
83,29.045353194523347,32.594658197427464
84,25.898954785340027,28.923086552745538
85,22.895578164614072,25.41917661938544
86,20.04408598676876,22.0946044721983
87,17.351825414170868,18.959292199974286
88,14.824581639610104,16.021255040624343
89,12.46655777138353,13.28648233618678
90,10.280380122411735,10.75885708967754
91,8.267125717980727,8.440116839501355
92,6.426367228367872,6.32985648426965
93,4.756230171119422,4.425571927429133
94,3.253458144101727,2.722742146537719
95,1.9134835566737816,1.2149466546925216
96,0.7305031813971588,-0.10598467223208304
97,-0.30244053417151184,-1.249792331130344
98,-1.1933703577748598,-2.2275820956734433
99,-1.9512750333970441,-3.0515991075712714
