Frame,Knee_Angle,Hip_Angle
0,1.73773111960233,-3.6804745382514703
1,2.6304224821004802,-2.0136403897743116
2,3.5401030978707033,-0.3219932678043704
3,4.486983153868727,1.4091498211202227
4,5.4919122775235705,3.195744076532373
5,6.575695038346507,5.054476876588561
6,7.758442362966673,7.002208610234749
7,9.058982595331647,9.055415706946516
8,10.494350398951605,11.229656248290473
9,12.079366011215741,13.539076740472101
10,13.826311471297783,15.995976154269846
11,15.744704537781418,18.610440039475264
12,17.841165581673224,21.390053228141138
13,20.119368426340817,24.33969474827029
14,22.580063447970986,27.46141402164804
15,25.22116033046236,30.754384060070166
16,28.03785835972707,34.21492547778647
17,31.022813764831298,37.836594407592976
18,34.166336019784254,41.61032713455653
19,37.456607375572474,45.524633671981135
20,40.879921285759245,49.565831339359896
21,44.42093553038524,53.71830815704497
22,48.062935043223874,57.96480528456146
23,51.78809830908901,62.28670816026172
24,55.57776050896158,66.66433743090234
25,59.41266695645137,71.07723293283222
26,63.27321155170606,75.50442627988134
27,67.13965607882082,79.92469926189156
28,70.99232689058792,84.31682594001644
29,74.81178660431502,88.65979629497332
30,78.57898035032456,92.93301905557901
31,82.27535816952508,97.11650139599702
32,85.88297646577027,101.19100371072727
33,89.38458193324236,105.13816835976067
34,92.7636814146505,108.94062181019912
35,96.00460084397642,112.58205017383754
36,99.09253601162581,116.04724910092673
37,102.01359759709216,119.32215018999547
38,104.75485256026454,122.39382703037946
39,107.3043632240933,125.25048451467116
40,109.65122425258774,127.88143536189061
41,111.78559655018428,130.277068186684
42,113.69873620784878,132.42881197006787
43,115.3830163237798,134.32910200443217
44,116.83194006718391,135.9713516569524
45,118.04014459031386,137.3499323765039
46,119.0033967218494,138.4601617810984
47,119.71858213036006,139.29829740196598
48,120.18368968145612,139.86153253948024
49,120.39779235559698,140.14799092255146
50,120.36102559521265,140.15671813847118
51,120.07456336366343,139.88766958247473
52,119.54059170968046,139.34169645347185
53,118.76227953251502,138.52053256030487
54,117.74374661175476,137.42678493747684
55,116.49002961161271,136.0639305892668
56,115.00704740633485,134.43632078796952
57,113.30156739149564,132.54919377341002
58,111.38117423312518,130.4086962005589
59,109.2542418401379,128.02191269898432
60,106.92990847052633,125.39690140366356
61,104.41805391145141,122.5427319389647
62,101.72927660456112,119.4695217844763
63,98.87486761785938,116.18846735171239
64,95.86677811550133,112.71186695321343
65,92.71757809113454,109.05313343519306
66,89.44040637644333,105.22679419234058
67,86.04891411073814,101.24847580810089
68,82.55720489951963,97.1348703205667
69,78.9797747020411,92.90368074615357
70,75.33145358456724,88.57354505357398
71,71.6273503037878,84.16393948697558
72,67.88279937985878,79.69506300689055
73,64.11330891239457,75.18770444825576
74,60.33450616857454,70.66309341956288
75,56.562077426626615,66.14273562949224
76,52.811698861259835,61.648233440366205
77,49.09895600926447,57.20109295660909
78,45.43925005297362,52.82251959230581
79,41.8476897292579,48.5332044080063
80,38.33896838775653,44.35310339830233
81,34.92722679753292,40.30121169944363
82,31.625903746532487,36.39533497254103
83,28.447578204022868,32.65186129736011
84,25.403808491695113,29.085538464704594
85,22.50497488387515,25.709262939246695
86,19.76013191687639,22.533887493331846
87,17.176875745734595,19.568054425814307
88,14.761230802716373,16.818060599766987
89,12.51755917358556,14.287759785115327
90,10.448495595264479,11.978507289261037
91,8.55491077469464,9.88915139489566
92,6.835905656478938,8.01607548229702
93,5.288838977125929,6.353293963424813
94,3.9093897283326036,4.892604123681354
95,2.6916550557666046,3.623794136750647
96,1.62828261462689,2.534904763800863
97,0.7106343275757682,1.6125389958797403
98,-0.07102390472612415,0.8422104640903817
99,-0.7273137586259147,0.2087178935446204
