Frame,Knee_Angle,Hip_Angle
0,-1.8315100197778675,-4.399647391454017
1,-0.6163777835882233,-2.741140103180564
2,0.6176738819534934,-1.0616357449141667
3,1.8856657263835657,0.6533631251303064
4,3.2036292072843855,2.4198188732021837
5,4.58807463287256,4.254643803645797
6,6.055463786555204,6.175158178355418
7,7.6217067512027175,8.198540604168054
8,9.30169984688838,10.341288867747977
9,11.10891840015367,12.61870749340945
10,13.055073990161045,15.044436446396379
11,15.149840939319574,17.6300333714899
12,17.400652083181875,20.384619342612567
13,19.812560145340118,23.3145955171371
14,22.38815842659281,26.42343578824601
15,25.12755290348928,29.71155863352585
16,28.028377657111875,33.17627949726126
17,31.085847001253832,36.81184285592144
18,34.29283972789102,40.60953055110455
19,37.64001217406193,44.55784004412989
20,41.11593717898743,48.642723120169414
21,44.7072662397164,52.84787289734392
22,48.39891263331595,57.15504550268663
23,52.17425364335697,61.54440264374036
24,56.01535012997854,65.99486228971453
25,59.90318154627806,70.48444642823524
26,63.81789386205921,74.99061684347011
27,67.73905632731926,79.49059148433238
28,71.64592090396928,83.96163518936753
29,75.51767662761388,88.38131981278048
30,79.33369107178586,92.72775053146383
31,83.07373248842788,96.97975712779856
32,86.71816848786477,101.11705089991587
33,90.24813967182519,105.12034919327053
34,93.64570895565515,108.9714702430034
35,96.89398899498508,112.65340126851889
36,99.97725081532184,116.15034294413788
37,102.8810163074253,119.44773371358035
38,105.59213595864325,122.53225788933612
39,108.09885155788257,125.39184175725785
40,110.39084221468384,128.01564163317045
41,112.45925133309534,130.39402721793962
42,114.29669230241119,132.51856339474205
43,115.89723146311567,134.3819938538749
44,117.25634820355221,135.97822949659397
45,118.37087356330719,137.3023425287898
46,119.2389101146998,138.3505641860917
47,119.85973711383023,139.12028184625032
48,120.23370610630377,139.6100308882671
49,120.36213316806372,139.81947771187887
50,120.24719429985248,139.74939197635845
51,119.89182990420187,139.40160778256316
52,119.29966285014034,138.7789749331973
53,118.47493276519745,137.8853023627783
54,117.42244737226781,136.72529620209826
55,116.14755007481959,135.30449476848838
56,114.6561014937054,133.6292023614484
57,112.95447155725893,131.70642370458944
58,111.04953856989717,129.5438017796011
59,108.94869228021975,127.14956354113974
60,106.65983858951677,124.53247959346017
61,104.19140390734331,121.70184406896618
62,101.55233771185704,118.66747896632465
63,98.75211303051637,115.43976346663925
64,95.80072618950577,112.02968463103046
65,92.70869862996153,108.44890293764178
66,89.48708405382422,104.70982499721944
67,86.14748326643375,100.82567594125425
68,82.70206717016076,96.81056435952216
69,79.16360610189291,92.6795327320352
70,75.54550147289946,88.4485863675322
71,71.8618135109393,84.13469464357345
72,68.12727696904548,79.75576015523463
73,64.35729542293645,75.33055369242891
74,60.567904928992334,70.87861487346404
75,56.77569989350732,66.42011931454383
76,52.997717776753205,61.97571364910776
77,49.25128368852221,57.56632007304353
78,45.55381993329252,53.21291281300906
79,41.922628457506654,48.93627008508426
80,38.37465562533127,44.75670654703863
81,34.92624885186807,40.69379275061424
82,31.592913694981277,36.766069479276624
83,28.38907843285243,32.990765761649676
84,25.32787140556297,29.383529442804086
85,22.42091516372534,25.958178617561224
86,19.67814128845458,22.726481582961163
87,17.107630513717144,19.69797253199906
88,14.715483760991663,16.879809574802408
89,12.505730109630372,14.27668049647618
90,10.480277269795286,11.89076020019096
91,8.638908909416054,9.721722254730377
92,6.979331356826117,7.766805156306757
93,5.497269821452886,6.020931833202428
94,4.186611557650309,4.4768790451630975
95,3.0395908286524995,3.1254918381432186
96,2.04700854496437,1.9559366785102177
97,1.1984780259185488,0.955985069761873
98,0.4826872141824423,0.11231784695327805
99,-0.11233291541020055,-0.5891604111245364
