Frame,Knee_Angle,Hip_Angle
0,0.5272586864035965,-1.6995093613952381
1,1.3603076575543644,-0.33088961360119473
2,2.23538039963741,1.0735348174791286
3,3.171921387013284,2.5284995844450693
4,4.189902333571231,4.049990631524604
5,5.309180150266202,5.654746485357139
6,6.548860941599589,7.359744210212206
7,7.926695308522804,9.181686976238423
8,9.458528838789649,11.136508255025097
9,11.157828406322073,13.238904937770732
10,13.035299912726032,15.501909486952455
11,15.098607280594315,17.936509679417377
12,17.35219683745012,20.551323607861452
13,19.79722625665581,23.352337205537506
14,22.431593104093537,26.34271105900834
15,25.25005474277433,29.522661769271494
16,28.244428609494776,32.88942002472922
17,31.403859327082255,36.43726320601744
18,34.71513681471775,40.15761589129168
19,38.163048198645065,44.03920833689938
20,41.730746483091316,48.068281666994444
21,45.40012038330334,52.22882906823954
22,49.15215186059949,56.50286385297178
23,52.967250560158966,60.87070665687191
24,56.82555749761932,65.3112846637894
25,60.707213359486545,69.8024358476947
26,64.59258885744333,74.32121150102373
27,68.4624757114159,78.84417131528522
28,72.2982378899658,83.34766684424346
29,76.08192439229134,87.8081106008087
30,79.79634695519822,92.20222886189296
31,83.42512788935727,96.50729664262917
32,86.95272410763327,100.70135343933887
33,90.36443312106897,104.76339809928332
34,93.64638587975413,108.67356048964024
35,96.78553072235145,112.41324680303732
36,99.76961276826187,115.96525488861656
37,102.58715340917097,119.31385637066684
38,105.22743451257445,122.44484355852444
39,107.68049127311697,125.34554109167577
40,109.93711625236998,128.0047848216633
41,111.98887500350862,130.41287337170797
42,113.82813117490964,132.56150037596873
43,115.44807712735188,134.44367665931594
44,116.8427657963296,136.05365120452774
45,118.00714057349272,137.38683796132506
46,118.93706116320868,138.43975297215678
47,119.62932389881887,139.2099636520996
48,120.08167526086626,139.69605008395308
49,120.2928179022184,139.89757713854917
50,120.26240903234225,139.81507574503578
51,119.99105095740275,139.4500312219109
52,119.48027333021376,138.8048762515938
53,118.73250726842069,137.88298638159273
54,117.75105295949251,136.68867710106989
55,116.54004336951785,135.22720289688797
56,115.10440628742097,133.50475927561902
57,113.449825974152,131.52848821937863
58,111.58270561414008,129.30648625515335
59,109.51013274729675,126.84781281191671
60,107.23985071057628,124.1624952895514
61,104.7802388997452,121.26152649363638
62,102.1403034596098,118.15684995308122
63,99.32967841541966,114.86132947817698
64,96.3586358544838,111.38870120945955
65,93.23810297184318,107.75350855970352
66,89.97968362258588,103.97102187900768
67,86.59568203989824,100.05714537448041
68,83.09912608815033,96.0283144552106
69,79.50378664603308,91.90138722540665
70,75.8241886783477,87.69353351729806
71,72.07560879621718,83.42212352218178
72,68.27405410664548,79.10461686886785
73,64.43621793245003,74.75845288385037
74,60.57940930129874,70.40094341769067
75,56.72145480456335,66.04917018998621
76,52.88057318534767,61.71988883020109
77,49.075224245912366,57.429441751201935
78,45.32393418630872,53.193681400700825
79,41.64509969231704,49.02790386069378
80,38.05677324267399,44.94679042195155
81,34.57643214804361,40.96435277106611
82,31.220733991453073,37.09387711918292
83,28.005261985364697,33.347864268979315
84,24.944265523249044,29.737964996566625
85,22.050403351928466,26.274911617923088
86,19.33449844683418,22.96844687612394
87,16.805314353943576,19.827250996279847
88,14.469362585988613,16.858867336248835
89,12.330749943220923,14.069626709528894
90,10.391073705620046,11.46457074543371
91,8.649371940514198,9.047375948416128
92,7.102135787414769,6.820281769827826
93,5.7433898374793655,4.7840269011960075
94,4.564844758256029,2.9377977403381097
95,3.5561231121439536,1.2791921599703502
96,2.705055579671377,-0.1957987975115208
97,1.998040844001897,-1.4927884964445144
98,1.420457760725693,-2.618968209647417
99,0.9571128359865111,-3.5830527810977837
